country,product,value,rca,eci,coi,pci,cog,density,Dpt_name,rca2,rpca
Boyaca,8230,850.00756,0,-0.313516702997745,-0.0268807065935751,1.05716591296091,1.62330560994357,0.13402280212266,Boyaca,0.16885801025523497,0.13099547828324484
Boyaca,8291,139.0389,0,-0.313516702997745,-0.0268807065935751,3.37534967557729,2.84157801539845,0.0618638015225788,Boyaca,0.02400326739675705,0.018621085776422783
Boyaca,8292,480.6171,0,-0.313516702997745,-0.0268807065935751,1.67074738228421,2.42765207314921,0.121620599189788,Boyaca,0.27342802093531177,0.2121180649015247
Boyaca,8299,4044.40742,0,-0.313516702997745,-0.0268807065935751,0.318767811436436,0.82455928617169,0.153025505625594,Boyaca,0.5277137353306264,0.4093860460145389
Boyaca,8411,1760.672,1,-0.313516702997745,-0.0268807065935751,-1.39208408911072,-0.250523896488599,0.337671963201756,Boyaca,1.9895175579953197,1.5434139231451152
Boyaca,8412,105535.13494,1,-0.313516702997745,-0.0268807065935751,-0.89404044971799,-0.250523896488599,0.295697301107587,Boyaca,1.3608339700359184,1.0556981957769782
Boyaca,8413,37894.06059,1,-0.313516702997745,-0.0268807065935751,-1.09727140065128,-0.250523896488599,0.325171730513892,Boyaca,1.2798044563062607,0.9928376901365822
Boyaca,8414,2490.77788,0,-0.313516702997745,-0.0268807065935751,-0.583313682430233,0.238799064058709,0.221163254851089,Boyaca,0.29757612311767273,0.2308515095881558
Boyaca,8415,5827.95612,0,-0.313516702997745,-0.0268807065935751,-1.11462220400766,-1.25880477129723,0.272812612801703,Boyaca,0.7628524496077574,0.5918003021880041
Boyaca,8421,99.28815,0,-0.313516702997745,-0.0268807065935751,-0.776600318089111,-0.262240213925706,0.21851886685996,Boyaca,0.21240586688796284,0.16477872788562795
Boyaca,8422,6058.37502,0,-0.313516702997745,-0.0268807065935751,-0.740227815336457,-0.748062426065134,0.255519098818574,Boyaca,0.5719812727985852,0.44372760454807586
Boyaca,8423,26180.13296,1,-0.313516702997745,-0.0268807065935751,-0.77046052948197,-0.250523896488599,0.300745810628647,Boyaca,1.0432259149204604,0.8093064550264341
Boyaca,8424,25207.25728,1,-0.313516702997745,-0.0268807065935751,-0.98589065653705,-0.250523896488599,0.311208970597291,Boyaca,1.4518553925831075,1.1263101540877964
Boyaca,8430,5380.13481,1,-0.313516702997745,-0.0268807065935751,-0.567795781230239,-0.250523896488599,0.268256392802743,Boyaca,1.9322090213564012,1.498955510095117
Boyaca,8511,6774.30636,0,-0.313516702997745,-0.0268807065935751,-1.44260940425832,-1.39600420341617,0.28427201919998,Boyaca,0.36412245609650773,0.282476355240323
Boyaca,8512,1307.80948,0,-0.313516702997745,-0.0268807065935751,-0.556874881843775,-0.50189999381252,0.200786401817273,Boyaca,0.4171247855878697,0.3235941292289682
Boyaca,8513,9007.15394,1,-0.313516702997745,-0.0268807065935751,-1.02525462984019,-0.250523896488599,0.303467563309376,Boyaca,1.0871734160825928,0.8433997380479807
Boyaca,8521,542.14633,0,-0.313516702997745,-0.0268807065935751,-0.977496539871983,-1.25010860043419,0.247852269690658,Boyaca,0.3376088105211367,0.26190778595581976
Boyaca,8522,65.30917,0,-0.313516702997745,-0.0268807065935751,-1.13553532392085,-1.34432637549137,0.224920136733855,Boyaca,0.21811851871321952,0.1692104486964087
Boyaca,8523,317.79885,0,-0.313516702997745,-0.0268807065935751,-0.966750084669943,-1.37958921032436,0.281348232348363,Boyaca,0.4705025997956949,0.3650031941072006
Boyaca,8530,142810.20217,1,-0.313516702997745,-0.0268807065935751,-1.27185296298752,-0.250523896488599,0.31556786108725,Boyaca,1.3985471070669118,1.0849550276884117
Boyaca,8541,465.4329,0,-0.313516702997745,-0.0268807065935751,-0.713357429402543,-0.874039494147986,0.259154591039867,Boyaca,0.35912034229877304,0.27859585061770525
Boyaca,8542,64.27062,0,-0.313516702997745,-0.0268807065935751,-0.680953736377214,-0.847695208210385,0.204562782590272,Boyaca,0.0811311108965532,0.06293932197519471
Boyaca,8543,232.7058,0,-0.313516702997745,-0.0268807065935751,0.0980654867992097,0.243947165953989,0.172880315795005,Boyaca,0.9192576511224689,0.7131352281855211
Boyaca,8544,34964.07294,0,-0.313516702997745,-0.0268807065935751,0.504479895593977,0.818195216361134,0.162630868860059,Boyaca,0.9076340915524783,0.7041179849826481
Boyaca,8551,7774.51012,0,-0.313516702997745,-0.0268807065935751,-0.955700761207071,-1.35820602179049,0.273585378560982,Boyaca,0.9827728882702285,0.7624086316555028
Boyaca,8552,1065.03387,0,-0.313516702997745,-0.0268807065935751,-0.113633108620056,-0.0744193865898633,0.20492398080955,Boyaca,0.5479274184742913,0.4250672748011861
Boyaca,8553,753.72701,0,-0.313516702997745,-0.0268807065935751,-0.593672228550872,-0.377440044018302,0.196329678250805,Boyaca,0.37776350863104124,0.2930587149302607
Boyaca,8559,20732.21873,0,-0.313516702997745,-0.0268807065935751,1.32962423905887,0.460540359003781,0.106838651264923,Boyaca,0.9684089514153533,0.7512654778572876
Boyaca,8560,72.13382,0,-0.313516702997745,-0.0268807065935751,1.8620335328849,2.32804131996925,0.0910680142620841,Boyaca,0.005743411863870302,0.004455583616958013
Boyaca,8610,67564.61864,1,-0.313516702997745,-0.0268807065935751,-0.92877748860737,-0.250523896488599,0.297839651528924,Boyaca,1.3309354462709746,1.0325037295231607
Boyaca,8621,66957.16562,0,-0.313516702997745,-0.0268807065935751,0.379942619142253,0.605773001675368,0.180429668138876,Boyaca,0.8769756653399553,0.6803340069584459
Boyaca,8622,13581.7064,0,-0.313516702997745,-0.0268807065935751,0.519189554724756,1.04328832255601,0.154688288144446,Boyaca,0.5799842743942196,0.44993611677759376
Boyaca,8691,4147.02974,0,-0.313516702997745,-0.0268807065935751,-0.11907205251427,-0.0620503227005339,0.194805262006325,Boyaca,0.5669498443157965,0.4398243583854886
Boyaca,8692,11081.91079,1,-0.313516702997745,-0.0268807065935751,-0.110007815487519,-0.250523896488599,0.246285453710549,Boyaca,1.3244631901285004,1.0274827282234682
Boyaca,8699,5721.93838,0,-0.313516702997745,-0.0268807065935751,-0.0192838279672612,0.256450068979832,0.201073288740723,Boyaca,0.3864916004460193,0.2998297325448526
Boyaca,8710,2183.29716,1,-0.313516702997745,-0.0268807065935751,0.269618236087233,-0.250523896488599,0.233252899758063,Boyaca,2.8040608689661473,2.175314597811115
Boyaca,8720,324.64339,0,-0.313516702997745,-0.0268807065935751,-1.01375587809834,-1.35859481541567,0.23489633609394,Boyaca,0.8658491157155013,0.671702330631723
Boyaca,8730,2774.2565,0,-0.313516702997745,-0.0268807065935751,-0.0628427355186365,-0.0858459606332991,0.187306109080904,Boyaca,0.7953760492217438,0.6170312313010922
Boyaca,8790,238.79401,0,-0.313516702997745,-0.0268807065935751,-0.0201383949038923,0.833350730014604,0.139910345850254,Boyaca,0.23555781734412157,0.1827393849999118
Boyaca,8810,2262.10384,1,-0.313516702997745,-0.0268807065935751,-0.0129368677087788,-0.250523896488599,0.239283927901707,Boyaca,1.994350756220576,1.5471633876342332
Boyaca,8891,30179.19851,1,-0.313516702997745,-0.0268807065935751,-1.55488213213847,-0.250523896488599,0.324258148679408,Boyaca,1.3893243357634386,1.0778002511032243
Boyaca,8899,1813.17728,0,-0.313516702997745,-0.0268807065935751,-1.22574560122829,-1.49840721293181,0.286084200255731,Boyaca,0.30052023728459365,0.23313547374735302
Boyaca,9001,416.51579,1,-0.313516702997745,-0.0268807065935751,-0.455646113565146,-0.250523896488599,0.290195891385344,Boyaca,1.540184013758834,1.19483310991041
Boyaca,9004,176.37539,0,-0.313516702997745,-0.0268807065935751,0.798341810257099,1.48220176296932,0.129409197164198,Boyaca,0.1323465117444743,0.10267084504241938
Boyaca,9005,171.72967,0,-0.313516702997745,-0.0268807065935751,-0.497320429991594,-0.635685361219681,0.188639451964588,Boyaca,0.08479977868614884,0.0657853752422799
Boyaca,9007,3648.87226,0,-0.313516702997745,-0.0268807065935751,0.431220392201077,0.837502026310549,0.170852660127744,Boyaca,0.4270187330801061,0.331269586152189
Boyaca,9008,117.01292,0,-0.313516702997745,-0.0268807065935751,-0.87203056019086,-1.01550455976358,0.212041645382037,Boyaca,0.16791667582577968,0.13026521648740474
Boyaca,9101,2476.22149,1,-0.313516702997745,-0.0268807065935751,-0.223156154768087,-0.250523896488599,0.25598715811431,Boyaca,1.7379156331102494,1.3482279533620614
Boyaca,9102,91.5158,0,-0.313516702997745,-0.0268807065935751,0.465211418444893,0.545429029009638,0.120273934967232,Boyaca,0.266568199155371,0.2067964006604094
Boyaca,9103,587.41677,0,-0.313516702997745,-0.0268807065935751,-0.619683938211735,-0.640491780229169,0.205427269968298,Boyaca,0.9583781692681099,0.7434838683088448
Boyaca,9200,984.95985,0,-0.313516702997745,-0.0268807065935751,-0.753138629353589,-1.24458949578628,0.251857306336193,Boyaca,0.12712465135791293,0.0986198669583357
Boyaca,9311,9745.59116,0,-0.313516702997745,-0.0268807065935751,-0.536638075789745,-0.963142645124149,0.237404770138767,Boyaca,0.8039164139592316,0.6236566153252762
Boyaca,9312,1091.37629,0,-0.313516702997745,-0.0268807065935751,-0.519413869392049,-0.531759501819179,0.179481697750033,Boyaca,0.30397851181153185,0.23581830961049186
Boyaca,9319,5618.61533,0,-0.313516702997745,-0.0268807065935751,-0.619207684871333,-0.871431124386145,0.244108228498856,Boyaca,0.704668962108737,0.5466631259201988
Boyaca,9321,1356.151,0,-0.313516702997745,-0.0268807065935751,0.706378394552585,0.748593060661408,0.126460427830508,Boyaca,0.43004091369009206,0.3336141121469289
Boyaca,9329,2227.04557,0,-0.313516702997745,-0.0268807065935751,0.0604917898592029,0.0446071754907174,0.182348928499947,Boyaca,0.27059008254180533,0.20991646903625405
Boyaca,9411,3825.30916,0,-0.313516702997745,-0.0268807065935751,-0.0281594733555403,-0.0933122896614757,0.187901645777234,Boyaca,0.5099168575905348,0.3955797095073879
Boyaca,9412,527.7102,1,-0.313516702997745,-0.0268807065935751,-0.709538783095611,-0.250523896488599,0.284039950947691,Boyaca,1.4466421856437495,1.1222658891140562
Boyaca,9420,269.50498,1,-0.313516702997745,-0.0268807065935751,-0.531382083207208,-0.250523896488599,0.237144180860565,Boyaca,1.2491399588835226,0.969049002231666
Boyaca,9491,17778.79821,0,-0.313516702997745,-0.0268807065935751,0.10469050392306,1.46550493141967,0.120833632118877,Boyaca,0.7321638477680846,0.5679929147282352
Boyaca,9499,16858.06045,1,-0.313516702997745,-0.0268807065935751,-1.21161561653525,-0.250523896488599,0.313539224881024,Boyaca,1.0823136331657843,0.8396296498740302
Boyaca,9511,6547.99783,0,-0.313516702997745,-0.0268807065935751,-0.537511565623543,-0.715975426594788,0.224535181531975,Boyaca,0.9866427264938206,0.7654107475054527
Boyaca,9512,183.65535,0,-0.313516702997745,-0.0268807065935751,-0.146597933955377,-0.535564596022175,0.212420027176291,Boyaca,0.044791549031295626,0.034748072534628714
Boyaca,9521,75.27095,0,-0.313516702997745,-0.0268807065935751,-0.606144689931378,-1.0389995653151,0.237687489089189,Boyaca,0.053761444897079874,0.04170667519323655
Boyaca,9522,5574.71702,0,-0.313516702997745,-0.0268807065935751,-0.916311490475973,-1.38118640322787,0.268065198605441,Boyaca,0.3791736093492854,0.29415263293708044
Boyaca,9523,1960.11037,0,-0.313516702997745,-0.0268807065935751,-1.06151528781142,-1.64316362308307,0.271067208509227,Boyaca,0.5864700468606929,0.45496760367595157
Boyaca,9524,479.28318,0,-0.313516702997745,-0.0268807065935751,-0.505945771761324,-0.812529484574421,0.211488280382389,Boyaca,0.11315317539046982,0.08778117370409413
Boyaca,9529,46751.38244,1,-0.313516702997745,-0.0268807065935751,-0.810918671513756,-0.250523896488599,0.30197884760764,Boyaca,3.228851823540644,2.504855933639791
Boyaca,9601,5838.73137,0,-0.313516702997745,-0.0268807065935751,-0.886777175055474,-1.03468154102753,0.238124373452352,Boyaca,0.3501104693234639,0.2716062347985451
Boyaca,9602,48214.56871,0,-0.313516702997745,-0.0268807065935751,-0.832494382720851,-1.33591650316841,0.256752429624451,Boyaca,0.5243434256581802,0.40677145090686584
Boyaca,9603,6932.14262,1,-0.313516702997745,-0.0268807065935751,-0.544293004165875,-0.250523896488599,0.261330290583945,Boyaca,13.286936530611078,10.307646069710547
Boyaca,9609,23046.79715,0,-0.313516702997745,-0.0268807065935751,0.38517121646836,0.442876038786347,0.151284814329454,Boyaca,0.7259465503648576,0.5631697035241361
Boyaca,9700,90150.50814,0,-0.313516702997745,-0.0268807065935751,-0.764293614410914,-1.30259951430181,0.239590382626491,Boyaca,0.533574413893733,0.41393260196576726
Boyaca,9900,70.23522,0,-0.313516702997745,-0.0268807065935751,-0.877157518698632,0.147000105554276,0.197864261570025,Boyaca,0.038486686821664985,0.02985693092155314
Caldas,0,2281.2239,1,0.679014916105343,0.263305802836065,0.212349996935907,-0.250523896488599,0.386209021859501,Caldas,1.2732333191022431,1.2281316108943516
Caldas,111,1718.9677,0,0.679014916105343,0.263305802836065,-1.25840050927301,-1.95499460850033,0.324807100978923,Caldas,0.17453807720919748,0.16835541978784901
Caldas,112,1050.36482,0,0.679014916105343,0.263305802836065,-1.23872673937605,-1.76961643496427,0.316180427151122,Caldas,0.07489142389549358,0.07223854708404658
Caldas,113,9806.85888,0,0.679014916105343,0.263305802836065,-1.18437786772248,-1.73946304753285,0.320084470677163,Caldas,0.32067854907060034,0.30931916180691316
Caldas,119,221.6313,0,0.679014916105343,0.263305802836065,-0.67785475961067,-1.24618564287395,0.30169334837245,Caldas,0.17259992831065252,0.16648592588346273
Caldas,121,114794.49367,1,0.679014916105343,0.263305802836065,-0.694027233167825,-0.250523896488599,0.379309481643073,Caldas,4.12590219598085,3.97975047803128
Caldas,122,17706.971,0,0.679014916105343,0.263305802836065,-0.970219446492741,-1.36017512326257,0.315647619922257,Caldas,0.7055187909529764,0.6805272185778664
Caldas,123,361128.28789,1,0.679014916105343,0.263305802836065,-0.324059495396937,-0.250523896488599,0.403628621096723,Caldas,4.31029064841592,4.157607343479219
Caldas,124,32750.109,1,0.679014916105343,0.263305802836065,-0.0986106080909883,-0.250523896488599,0.352182217441426,Caldas,2.616267945275593,2.523591959114094
Caldas,125,2440.3821,0,0.679014916105343,0.263305802836065,1.56969995807709,0.994259842026661,0.175158170209619,Caldas,0.07068311102520378,0.06817930516271463
Caldas,126,4556.6982,0,0.679014916105343,0.263305802836065,-1.19889800870785,-1.41964634674759,0.274500848516717,Caldas,0.2868248972109114,0.27666470690903777
Caldas,127,9765.4468,1,0.679014916105343,0.263305802836065,-1.0416909281666,-0.250523896488599,0.401119060111308,Caldas,1.4524679675941885,1.4010172354519193
Caldas,128,682.6994,0,0.679014916105343,0.263305802836065,-1.38808155467467,-0.942120055580579,0.297163453870285,Caldas,0.05324329542437649,0.05135725966154396
Caldas,129,2366.2425,1,0.679014916105343,0.263305802836065,-0.540428861908322,-0.250523896488599,0.395443438091383,Caldas,2.089401406814971,2.0153885992913887
Caldas,130,652.7777,0,0.679014916105343,0.263305802836065,-0.35819517901072,-0.452268186161162,0.291943034459995,Caldas,0.3121933511216582,0.3011345347873033
Caldas,141,86303.72648,1,0.679014916105343,0.263305802836065,-1.01331039466723,-0.250523896488599,0.381475144437759,Caldas,1.1671634210406883,1.1258190238615295
Caldas,142,2236.0267,0,0.679014916105343,0.263305802836065,-0.219620576952182,-0.359793177012894,0.28667611500873,Caldas,0.7744136142771771,0.7469815825047327
Caldas,143,1398.3974,0,0.679014916105343,0.263305802836065,-2.57155407333702,-2.41557779342022,0.213466245204121,Caldas,0.9945043650958136,0.9592760648203762
Caldas,144,8162.9753,1,0.679014916105343,0.263305802836065,-0.72419592026481,-0.250523896488599,0.37434935237424,Caldas,1.2413279453858284,1.19735642033764
Caldas,145,5581.068,0,0.679014916105343,0.263305802836065,-0.538003389507716,-0.992262406351476,0.323448438960117,Caldas,0.37511086333276156,0.36182332172524745
Caldas,149,2111.73513,0,0.679014916105343,0.263305802836065,-0.859924705425524,-0.212185626891623,0.235997676398851,Caldas,0.7789499813747044,0.7513572579975971
Caldas,150,1688.6821,0,0.679014916105343,0.263305802836065,-0.578997721055013,-0.972382012690402,0.321116348137844,Caldas,0.5518293171635447,0.5322818827146732
Caldas,161,9236.4155,0,0.679014916105343,0.263305802836065,-1.25002951355985,-1.74713068977514,0.333532688109111,Caldas,0.13462903305759738,0.12986007258964824
Caldas,162,1646.9749,1,0.679014916105343,0.263305802836065,-1.01097586693136,-0.250523896488599,0.394667522956919,Caldas,1.4540996034625717,1.4025910739286278
Caldas,163,509.9464,1,0.679014916105343,0.263305802836065,-0.497527998477559,-0.250523896488599,0.384642371486341,Caldas,9.702089988534388,9.35841312656056
Caldas,210,4922.00011,1,0.679014916105343,0.263305802836065,-0.854968573552953,-0.250523896488599,0.39326843109319,Caldas,3.4847259905132404,3.361286639334933
Caldas,220,2912.10007,0,0.679014916105343,0.263305802836065,-1.42614866931138,-1.86207746614399,0.316281714554378,Caldas,0.8372481284850668,0.8075903114754066
Caldas,240,191.8261,1,0.679014916105343,0.263305802836065,-1.42195347154577,-0.250523896488599,0.548372292928476,Caldas,2.9173317789633213,2.813991217051867
Caldas,311,2241.271,0,0.679014916105343,0.263305802836065,-1.80436674588758,-2.00865278007217,0.303542874805595,Caldas,0.37574637159113733,0.36243631839238294
Caldas,312,1257.8125,0,0.679014916105343,0.263305802836065,-1.65792514655061,-2.13787476105409,0.341253691363855,Caldas,0.0698260479686028,0.06735260182676707
Caldas,322,312.4211,0,0.679014916105343,0.263305802836065,-0.987147746139951,-1.20125544966432,0.314418801487796,Caldas,0,0
Caldas,510,4514.604,0,0.679014916105343,0.263305802836065,-1.1705675171335,-1.3571648363884,0.289257434529771,Caldas,0.28413875225873303,0.2740737131942797
Caldas,610,2144.7138,0,0.679014916105343,0.263305802836065,-0.192788871004536,0.0418732925043468,0.241323151373975,Caldas,0.5253923500312246,0.5067813915287603
Caldas,722,141167.77009,1,0.679014916105343,0.263305802836065,-0.752901638997152,-0.250523896488599,0.431177540774901,Caldas,7.9761600290100185,7.693620735660777
Caldas,811,8092.54381,1,0.679014916105343,0.263305802836065,-0.682235481758858,-0.250523896488599,0.385678168910019,Caldas,1.3895884337755804,1.3403650815989365
Caldas,812,964.4626,1,0.679014916105343,0.263305802836065,-0.352178730680781,-0.250523896488599,0.455893860429824,Caldas,3.3997381118987198,3.2793092839646385
Caldas,820,425.7382,1,0.679014916105343,0.263305802836065,-0.534023970268861,-0.250523896488599,0.796382065671871,Caldas,1.3654718681359737,1.3171027963886397
Caldas,910,310.39,0,0.679014916105343,0.263305802836065,-0.320658835598289,-0.169975300513666,0.263405644736155,Caldas,0.2727795324910717,0.26311687075035306
Caldas,1011,4592.69429,0,0.679014916105343,0.263305802836065,-0.0742371811380115,-0.496487219454556,0.297087470597204,Caldas,0.46763015817411097,0.4510653081762724
Caldas,1020,1734.53063,1,0.679014916105343,0.263305802836065,0.982010878995334,-0.250523896488599,0.339262932090194,Caldas,1.4565013374164457,1.4049077313279104
Caldas,1030,530.8761,0,0.679014916105343,0.263305802836065,-0.84183289073873,-0.91248157561894,0.248361644128414,Caldas,0.1280800534924111,0.12354307734420684
Caldas,1040,24764.92147,1,0.679014916105343,0.263305802836065,-0.690506007097871,-0.250523896488599,0.37111155211117,Caldas,2.3641111640722032,2.280367320510064
Caldas,1051,1361.93753,0,0.679014916105343,0.263305802836065,-0.285251218848457,-0.562452308000303,0.286618119539283,Caldas,0.2223864103904415,0.21450882280272254
Caldas,1061,1697.7987,1,0.679014916105343,0.263305802836065,-0.0451663582471461,-0.250523896488599,0.402464501693094,Caldas,5.388901523062747,5.198010615318036
Caldas,1062,6067.13168,1,0.679014916105343,0.263305802836065,-0.410257390295614,-0.250523896488599,0.373471939483002,Caldas,15.563745738653102,15.012431609188214
Caldas,1063,203.1941,1,0.679014916105343,0.263305802836065,-0.088500175205644,-0.250523896488599,0.589986875580557,Caldas,1.8714173968487915,1.805126230805981
Caldas,1071,251.4755,0,0.679014916105343,0.263305802836065,0.345075800944265,0.281077174196991,0.233421133238099,Caldas,0.05821436853840571,0.05615224259186112
Caldas,1072,515.4328,0,0.679014916105343,0.263305802836065,0.0457381420300332,0.139794526696989,0.270429978930818,Caldas,0.24749093008269146,0.238724065796922
Caldas,1081,33300.44816,1,0.679014916105343,0.263305802836065,-0.420303542446006,-0.250523896488599,0.386593587855029,Caldas,1.0199883158527139,0.9838572983032483
Caldas,1082,27061.61913,1,0.679014916105343,0.263305802836065,0.475634873042506,-0.250523896488599,0.374136673473757,Caldas,8.27320515709213,7.9801436424890655
Caldas,1084,2471.92238,1,0.679014916105343,0.263305802836065,-0.260724981552181,-0.250523896488599,0.362931597876512,Caldas,1.0344677167998622,0.9978237958361159
Caldas,1089,21244.66807,1,0.679014916105343,0.263305802836065,0.673633414159956,-0.250523896488599,0.341708017883415,Caldas,1.0866810836452072,1.0481876100498422
Caldas,1090,212.9349,0,0.679014916105343,0.263305802836065,0.76044961864393,1.08464027529351,0.250243440008051,Caldas,0.03513149948574421,0.03388703736325677
Caldas,1101,4175.9332,1,0.679014916105343,0.263305802836065,0.0986338592430108,-0.250523896488599,0.357624035979261,Caldas,6.634336352749762,6.399328441909268
Caldas,1102,536.8359,1,0.679014916105343,0.263305802836065,-0.943957392930419,-0.250523896488599,0.381237576344814,Caldas,1.7945498288449298,1.730981540510978
Caldas,1103,329.437,0,0.679014916105343,0.263305802836065,0.342177316059312,0.723166885976354,0.24777201025512,Caldas,0.062495354319253266,0.06028158313327521
Caldas,1104,4180.73528,0,0.679014916105343,0.263305802836065,-0.803437215257057,-1.37964670420161,0.309686124655352,Caldas,0.5710060408083041,0.5507793098147747
Caldas,1200,125.7624,1,0.679014916105343,0.263305802836065,-0.0967677215275201,-0.250523896488599,0.357998954430642,Caldas,1.7239316608408233,1.6628648778945434
