fecha,clae3,total_fob
2018-07-01,192,24907758
2018-07-01,201,69925392
2018-07-01,202,97374272
2018-07-01,203,-99
2018-07-01,210,89411968
2018-07-01,221,17592146
2018-07-01,222,34458000
2018-07-01,231,2446529
2018-07-01,239,8964639
2018-07-01,241,100256808
2018-07-01,242,72147600
2018-07-01,243,6850527
2018-07-01,251,1563690
2018-07-01,259,15231231
2018-07-01,261,188886
2018-07-01,262,267854
2018-07-01,263,113515
2018-07-01,264,12378579
2018-07-01,265,1934460
2018-07-01,266,3540997
2018-07-01,267,-99
2018-07-01,271,3342616
2018-07-01,272,-99
2018-07-01,273,2507115
2018-07-01,274,194853
2018-07-01,275,1874903
2018-07-01,279,1288404
2018-07-01,281,39910360
2018-07-01,282,17558160
2018-07-01,291,671210496
2018-07-01,292,604782
2018-07-01,293,48963288
2018-07-01,301,-99
2018-07-01,302,-99
2018-07-01,303,473411
2018-07-01,309,92722
2018-07-01,310,1020320
2018-07-01,321,241882
2018-07-01,322,64736
2018-07-01,323,59024
2018-07-01,324,38992
2018-07-01,329,6365420
2018-07-01,331,1065188
2018-07-01,332,-99
2018-07-01,351,24932980
2018-07-01,352,-99
2018-07-01,381,109222
2018-07-01,382,3572434
2018-07-01,410,-99
2018-07-01,421,-99
2018-07-01,422,947771
2018-07-01,429,-99
2018-07-01,432,-99
2018-07-01,433,-99
2018-07-01,451,635580
2018-07-01,452,-99
2018-07-01,453,1164216
2018-07-01,454,3934041
2018-07-01,461,75799328
2018-07-01,462,299802912
2018-07-01,463,83195712
2018-07-01,464,13581821
2018-07-01,465,7659904
2018-07-01,466,7298006
2018-07-01,469,9049678
2018-07-01,471,17376216
2018-07-01,472,385691
2018-07-01,473,-99
2018-07-01,474,314224
2018-07-01,475,178070
2018-07-01,476,126330
2018-07-01,477,2109370
2018-07-01,492,743230
2018-07-01,493,-99
2018-07-01,501,-99
2018-07-01,502,-99
2018-07-01,511,63417800
2018-07-01,512,-99
2018-07-01,522,1227646
2018-07-01,523,1978489
2018-07-01,524,116127
2018-07-01,530,720427
2018-07-01,551,-99
2018-07-01,561,-99
2018-07-01,581,1679007
2018-07-01,591,13434
2018-07-01,602,-99
2018-07-01,611,-99
2018-07-01,619,-99
2018-07-01,620,732517
2018-07-01,631,-99
2018-07-01,641,-99
2018-07-01,649,-99
2018-07-01,681,137929
2018-07-01,682,-99
2018-07-01,702,1445353
2018-07-01,711,806758
2018-07-01,712,-99
2018-07-01,721,111785
2018-07-01,749,-99
2018-07-01,750,-99
2018-07-01,771,-99
2018-07-01,773,-99
2018-07-01,821,-99
2018-07-01,823,-99
2018-07-01,829,3633217
2018-07-01,853,-99
2018-07-01,854,-99
2018-07-01,863,-99
2018-07-01,869,-99
2018-07-01,900,-99
2018-07-01,910,-99
2018-07-01,949,471948
2018-07-01,951,-99
2018-07-01,960,458939
2018-08-01,11,30375086
2018-08-01,12,28969520
2018-08-01,13,6431574
2018-08-01,14,10165639
2018-08-01,16,2341915
2018-08-01,17,-99
2018-08-01,21,-99
2018-08-01,22,360016
2018-08-01,24,-99
2018-08-01,31,93818304
2018-08-01,61,134738368
2018-08-01,72,214602240
2018-08-01,81,2736286
2018-08-01,89,36848212
2018-08-01,91,3067955
2018-08-01,99,-99
2018-08-01,101,214869728
2018-08-01,102,78969184
2018-08-01,103,127566496
2018-08-01,104,1691636864
2018-08-01,105,69568224
2018-08-01,106,65255048
2018-08-01,107,114818440
2018-08-01,108,7591900
2018-08-01,109,160018
2018-08-01,110,96329312
2018-08-01,120,30706592
2018-08-01,131,39050112
2018-08-01,139,7034067
2018-08-01,141,763860
2018-08-01,143,-99
2018-08-01,151,62608784
2018-08-01,152,651555
2018-08-01,161,1788368
2018-08-01,162,4726303
2018-08-01,170,42006184
2018-08-01,181,2147119
2018-08-01,182,-99
2018-08-01,191,-99
2018-08-01,192,17023468
2018-08-01,201,71030888
2018-08-01,202,94859872
2018-08-01,203,-99
2018-08-01,210,74924016
2018-08-01,221,16507695
2018-08-01,222,32352404
2018-08-01,231,2309172
2018-08-01,239,11001820
2018-08-01,241,96655696
2018-08-01,242,95099232
2018-08-01,243,6535255
2018-08-01,251,2165525
2018-08-01,252,-99
2018-08-01,259,14351852
2018-08-01,261,41041
2018-08-01,262,589690
2018-08-01,263,-99
2018-08-01,264,17872352
2018-08-01,265,2571474
2018-08-01,266,4843243
2018-08-01,267,-99
2018-08-01,271,3562366
2018-08-01,272,260368
2018-08-01,273,1477392
2018-08-01,274,303118
2018-08-01,275,1480223
2018-08-01,279,3173733
2018-08-01,281,25992176
2018-08-01,282,20471872
2018-08-01,291,687882176
2018-08-01,292,787926
2018-08-01,293,53412552
2018-08-01,301,-99
2018-08-01,302,-99
2018-08-01,303,271028
2018-08-01,309,-99
2018-08-01,310,1478113
2018-08-01,321,-99
2018-08-01,322,77938
2018-08-01,323,91336
2018-08-01,324,170975
2018-08-01,329,6174431
2018-08-01,331,1988794
2018-08-01,332,-99
2018-08-01,351,24316980
2018-08-01,352,-99
2018-08-01,381,-99
2018-08-01,382,2979032
2018-08-01,410,25152
2018-08-01,421,-99
2018-08-01,422,178401
2018-08-01,429,-99
2018-08-01,432,134484
2018-08-01,439,96363
2018-08-01,451,-99
2018-08-01,453,1602444
2018-08-01,454,7030362
2018-08-01,461,54335848
2018-08-01,462,214848240
2018-08-01,463,74994280
2018-08-01,464,12849022
2018-08-01,465,6615887
2018-08-01,466,10676904
2018-08-01,469,8263699
2018-08-01,471,15648657
2018-08-01,472,321465
2018-08-01,473,-99
2018-08-01,474,-99
2018-08-01,475,183115
2018-08-01,476,52839
2018-08-01,477,2188490
2018-08-01,492,987458
2018-08-01,493,-99
2018-08-01,501,-99
2018-08-01,502,-99
2018-08-01,511,5095359
2018-08-01,512,-99
2018-08-01,522,1825424
2018-08-01,523,2175232
2018-08-01,524,-99
2018-08-01,530,717468
2018-08-01,551,-99
2018-08-01,561,-99
2018-08-01,581,2077324
2018-08-01,591,21221
2018-08-01,602,139745
2018-08-01,611,-99
2018-08-01,612,-99
2018-08-01,619,-99
2018-08-01,620,638157
2018-08-01,649,-99
2018-08-01,681,211470
2018-08-01,702,903029
2018-08-01,711,921006
2018-08-01,712,-99
2018-08-01,721,248724
2018-08-01,749,-99
2018-08-01,750,-99
2018-08-01,773,-99
2018-08-01,801,-99
2018-08-01,813,-99
2018-08-01,823,-99
2018-08-01,829,2637076
2018-08-01,853,-99
2018-08-01,854,-99
2018-08-01,863,-99
2018-08-01,869,105602
2018-08-01,900,-99
2018-08-01,910,-99
2018-08-01,931,-99
2018-08-01,949,302955
2018-08-01,951,-99
2018-08-01,952,-99
2018-08-01,960,537949
2018-08-01,999,-99
2018-09-01,11,42261268
2018-09-01,12,20202508
2018-09-01,13,5686422
2018-09-01,14,9706349
2018-09-01,16,1483694
2018-09-01,17,-99
2018-09-01,21,-99
2018-09-01,22,221847
2018-09-01,31,117681136
2018-09-01,61,274722752
2018-09-01,62,-99
2018-09-01,72,178059984
2018-09-01,81,1839795
2018-09-01,89,37208612
2018-09-01,91,4503754
2018-09-01,99,-99
2018-09-01,101,206628656
2018-09-01,102,73526760
2018-09-01,103,103064064
2018-09-01,104,1487046528
2018-09-01,105,71251504
2018-09-01,106,44185528
2018-09-01,107,116505976
2018-09-01,108,6404391
2018-09-01,109,111122
2018-09-01,110,89365424
2018-09-01,120,37200804
2018-09-01,131,41132880
2018-09-01,139,4591907
2018-09-01,141,494346
2018-09-01,142,-99
2018-09-01,143,340902
2018-09-01,151,57827156
2018-09-01,152,333914
2018-09-01,161,2427810
2018-09-01,162,4260906
2018-09-01,170,40003180
2018-09-01,181,1577880
2018-09-01,182,-99
2018-09-01,191,186330
2018-09-01,192,54069000
2018-09-01,201,102073312
2018-09-01,202,86294600
2018-09-01,203,-99
2018-09-01,210,93942304
2018-09-01,221,19927550
2018-09-01,222,27510774
2018-09-01,231,2403766
2018-09-01,239,9057519
2018-09-01,241,98728080
2018-09-01,242,63384456
2018-09-01,243,5524478
2018-09-01,251,654654
2018-09-01,252,-99
2018-09-01,259,13705540
2018-09-01,261,-99
2018-09-01,262,340601
2018-09-01,263,-99
2018-09-01,264,11469177
2018-09-01,265,1482723
2018-09-01,266,3139355
2018-09-01,267,-99
2018-09-01,271,2524187
2018-09-01,272,726622
2018-09-01,273,924198
2018-09-01,274,164484
2018-09-01,275,1784018
2018-09-01,279,2734830
2018-09-01,281,24998374
2018-09-01,282,21663620
2018-09-01,291,619859776
2018-09-01,292,482777
2018-09-01,293,53556400
2018-09-01,301,-99
2018-09-01,302,-99
2018-09-01,303,1248488
2018-09-01,309,180213
2018-09-01,310,874505
2018-09-01,321,50677
2018-09-01,322,51894
2018-09-01,323,115205
2018-09-01,324,-99
2018-09-01,329,9793009
2018-09-01,331,164876
2018-09-01,351,10727761
2018-09-01,352,-99
2018-09-01,381,160745
2018-09-01,382,2321553
2018-09-01,410,-99
2018-09-01,421,-99
2018-09-01,422,763245
2018-09-01,429,1464780
2018-09-01,432,-99
2018-09-01,433,-99
2018-09-01,439,-99
2018-09-01,451,-99
2018-09-01,452,-99
2018-09-01,453,1046500
2018-09-01,454,2394891
2018-09-01,461,40731672
2018-09-01,462,269002656
2018-09-01,463,68401664
2018-09-01,464,11830761
2018-09-01,465,6258843
2018-09-01,466,14926610
2018-09-01,469,6352283
2018-09-01,471,19192236
2018-09-01,472,301597
2018-09-01,473,-99
2018-09-01,474,392563
2018-09-01,475,154988
2018-09-01,476,79054
2018-09-01,477,2469395
2018-09-01,492,384788
2018-09-01,493,-99
2018-09-01,501,-99
2018-09-01,511,40575168
2018-09-01,512,-99
2018-09-01,522,2239737
2018-09-01,523,1466680
2018-09-01,524,30713
2018-09-01,530,600501
2018-09-01,551,-99
2018-09-01,561,-99
2018-09-01,581,1126218
2018-09-01,591,-99
2018-09-01,602,-99
2018-09-01,611,-99
2018-09-01,612,-99
2018-09-01,619,-99
2018-09-01,620,436018
2018-09-01,649,-99
2018-09-01,681,116250
2018-09-01,702,987926
2018-09-01,711,1576725
2018-09-01,712,-99
2018-09-01,721,121235
2018-09-01,731,-99
2018-09-01,749,-99
2018-09-01,750,-99
2018-09-01,773,383570
2018-09-01,813,-99
2018-09-01,821,-99
2018-09-01,823,-99
2018-09-01,829,2095895
2018-09-01,854,-99
2018-09-01,863,-99
2018-09-01,869,-99
2018-09-01,900,-99
2018-09-01,931,-99
2018-09-01,949,387028
2018-09-01,951,-99
2018-09-01,960,674809
2018-10-01,11,37517856
2018-10-01,12,34220396
2018-10-01,13,5713873
2018-10-01,14,10303423
2018-10-01,16,1961941
2018-10-01,17,-99
2018-10-01,21,-99
2018-10-01,22,222437
2018-10-01,31,155494832
2018-10-01,61,483768480
2018-10-01,62,-99
2018-10-01,72,168930880
2018-10-01,81,2503234
2018-10-01,89,54597156
2018-10-01,91,4767547
2018-10-01,101,226859808
2018-10-01,102,86312144
2018-10-01,103,95254104
2018-10-01,104,1541515264
2018-10-01,105,93720816
2018-10-01,106,43782712
2018-10-01,107,113786216
2018-10-01,108,6597421
2018-10-01,109,-99
2018-10-01,110,89531176
2018-10-01,120,24756712
2018-10-01,131,34351792
2018-10-01,139,6696000
2018-10-01,141,1156983
2018-10-01,143,515103
2018-10-01,151,64546904
2018-10-01,152,385971
2018-10-01,161,2630091
2018-10-01,162,4563044
2018-10-01,170,50734492
2018-10-01,181,1303540
2018-10-01,182,-99
2018-10-01,191,230580
2018-10-01,192,52117308
2018-10-01,201,114842048
2018-10-01,202,87857048
2018-10-01,210,75614776
2018-10-01,221,22532178
2018-10-01,222,29148188
2018-10-01,231,2544601
2018-10-01,239,9373940
2018-10-01,241,115333552
2018-10-01,242,29160828
2018-10-01,243,5771140
2018-10-01,251,5350590
2018-10-01,252,-99
2018-10-01,259,14903622
2018-10-01,261,41978
2018-10-01,262,820406
2018-10-01,263,-99
2018-10-01,264,21853296
2018-10-01,265,2621421
2018-10-01,266,3257580
2018-10-01,267,-99
2018-10-01,268,-99
2018-10-01,271,2233518
2018-10-01,272,598761
2018-10-01,273,3029327
2018-10-01,274,220918
2018-10-01,275,2188500
2018-10-01,279,3007404
2018-10-01,281,40991976
2018-10-01,282,14410096
2018-10-01,291,644936960
2018-10-01,292,710344
2018-10-01,293,53946032
2018-10-01,301,-99
2018-10-01,302,-99
2018-10-01,303,57445
2018-10-01,309,73110
2018-10-01,310,857238
2018-10-01,321,-99
2018-10-01,322,-99
2018-10-01,323,40519
2018-10-01,324,46105
2018-10-01,329,8949205
2018-10-01,331,1905266
2018-10-01,332,-99
2018-10-01,351,19344624
2018-10-01,352,-99
2018-10-01,381,-99
2018-10-01,382,-99
2018-10-01,410,136397
2018-10-01,421,-99
2018-10-01,422,166892
2018-10-01,429,-99
2018-10-01,432,-99
2018-10-01,433,-99
2018-10-01,439,-99
2018-10-01,451,430870
2018-10-01,452,-99
2018-10-01,453,1774350
2018-10-01,454,-99
2018-10-01,461,42909264
2018-10-01,462,316397824
2018-10-01,463,72458056
2018-10-01,464,14689852
2018-10-01,465,8808243
2018-10-01,466,39188180
2018-10-01,469,9014721
2018-10-01,471,20404596
2018-10-01,472,373047
2018-10-01,474,-99
2018-10-01,475,321121
2018-10-01,476,31926
2018-10-01,477,2477408
2018-10-01,492,1317384
2018-10-01,493,-99
2018-10-01,511,162586624
2018-10-01,512,297823
2018-10-01,522,1619806
2018-10-01,523,2853711
2018-10-01,524,16376884
2018-10-01,530,1184924
2018-10-01,551,-99
2018-10-01,561,-99
2018-10-01,581,1984586
2018-10-01,602,-99
2018-10-01,611,-99
2018-10-01,612,-99
2018-10-01,620,361436
2018-10-01,649,-99
2018-10-01,662,-99
2018-10-01,681,-99
2018-10-01,702,335968
2018-10-01,711,718200
2018-10-01,712,-99
2018-10-01,721,114793
2018-10-01,731,-99
2018-10-01,749,-99
2018-10-01,750,-99
2018-10-01,773,-99
2018-10-01,812,-99
2018-10-01,821,-99
2018-10-01,823,-99
2018-10-01,829,1490528
2018-10-01,854,-99
2018-10-01,863,-99
2018-10-01,869,-99
2018-10-01,900,-99
2018-10-01,920,-99
2018-10-01,949,366618
2018-10-01,960,205920
2018-11-01,11,40513008
2018-11-01,12,34383680
2018-11-01,13,4406324
2018-11-01,14,8220793
2018-11-01,16,1766649
2018-11-01,17,-99
2018-11-01,21,-99
2018-11-01,22,226635
2018-11-01,31,95974872
2018-11-01,61,297760256
2018-11-01,62,-99
2018-11-01,72,258837104
2018-11-01,81,2557213
2018-11-01,89,47242904
2018-11-01,91,5274574
2018-11-01,99,140778
2018-11-01,101,216014640
2018-11-01,102,62637096
2018-11-01,103,79460472
2018-11-01,104,1414164096
2018-11-01,105,102693760
2018-11-01,106,42529196
2018-11-01,107,112615352
2018-11-01,108,6506656
2018-11-01,109,-99
2018-11-01,110,86209000
2018-11-01,120,18208576
2018-11-01,131,21104100
2018-11-01,139,5357507
2018-11-01,141,563818
2018-11-01,143,108416
2018-11-01,151,49710264
2018-11-01,152,277730
2018-11-01,161,1960594
2018-11-01,162,3523119
2018-11-01,170,45590336
2018-11-01,181,916574
2018-11-01,182,-99
2018-11-01,191,-99
2018-11-01,192,53454752
2018-11-01,201,134091312
2018-11-01,202,89630608
2018-11-01,203,-99
2018-11-01,210,95758616
2018-11-01,221,18597604
2018-11-01,222,29422572
2018-11-01,231,3722713
2018-11-01,239,8532119
2018-11-01,241,83967992
2018-11-01,242,97394296
2018-11-01,243,3470423
2018-11-01,251,4453140
2018-11-01,252,-99
2018-11-01,259,14017158
2018-11-01,261,39309
2018-11-01,262,320447
2018-11-01,263,75189
2018-11-01,264,12150216
2018-11-01,265,1075091
2018-11-01,266,3262782
2018-11-01,267,-99
2018-11-01,271,2819191
2018-11-01,272,202725
2018-11-01,273,1517317
2018-11-01,274,198422
2018-11-01,275,2184894
2018-11-01,279,1961361
2018-11-01,281,26939608
2018-11-01,282,21101788
2018-11-01,291,681734464
2018-11-01,292,1190725
2018-11-01,293,53535296
2018-11-01,301,896371
2018-11-01,302,-99
2018-11-01,303,1154172
2018-11-01,309,100400
2018-11-01,310,1538462
2018-11-01,321,-99
2018-11-01,322,-99
2018-11-01,323,43255
2018-11-01,324,-99
2018-11-01,329,9186281
2018-11-01,331,715500
2018-11-01,351,48950256
2018-11-01,352,-99
2018-11-01,381,-99
2018-11-01,382,3123061
2018-11-01,410,84458
2018-11-01,421,2511299
2018-11-01,422,776050
2018-11-01,429,52696404
2018-11-01,432,87180
2018-11-01,433,-99
2018-11-01,439,-99
2018-11-01,451,-99
2018-11-01,452,-99
2018-11-01,453,1003300
2018-11-01,454,2528806
2018-11-01,461,47992256
2018-11-01,462,389980864
2018-11-01,463,68115392
2018-11-01,464,12366934
2018-11-01,465,30715566
2018-11-01,466,24334768
2018-11-01,469,7076285
2018-11-01,471,18867328
2018-11-01,472,200513
2018-11-01,473,-99
2018-11-01,474,-99
2018-11-01,475,394686
2018-11-01,476,33994
2018-11-01,477,2192326
2018-11-01,491,-99
2018-11-01,492,512595
2018-11-01,493,-99
2018-11-01,511,-99
2018-11-01,512,-99
2018-11-01,522,319125
2018-11-01,523,17369224
2018-11-01,524,4967444
2018-11-01,530,1367662
2018-11-01,551,-99
2018-11-01,561,-99
2018-11-01,581,2836727
2018-11-01,591,-99
2018-11-01,602,-99
2018-11-01,611,-99
2018-11-01,619,-99
2018-11-01,620,732544
2018-11-01,649,-99
2018-11-01,681,-99
2018-11-01,702,265297
2018-11-01,711,367017
2018-11-01,712,-99
2018-11-01,721,121101
2018-11-01,731,260509
2018-11-01,749,-99
2018-11-01,750,-99
2018-11-01,771,-99
2018-11-01,773,167591
2018-11-01,821,-99
2018-11-01,823,-99
2018-11-01,829,22162576
2018-11-01,854,-99
2018-11-01,863,-99
2018-11-01,869,-99
2018-11-01,900,95861
2018-11-01,920,-99
2018-11-01,939,-99
2018-11-01,949,255953
2018-11-01,952,-99
2018-11-01,960,572623
2018-11-01,999,-99
2018-12-01,11,29617500
2018-12-01,12,23854552
2018-12-01,13,2467116
2018-12-01,14,15550649
2018-12-01,16,684121
2018-12-01,17,47097
2018-12-01,21,-99
2018-12-01,22,201482
2018-12-01,31,85063832
2018-12-01,61,149974960
2018-12-01,62,-99
2018-12-01,72,233127296
2018-12-01,81,1918869
2018-12-01,89,41023092
2018-12-01,91,6833534
2018-12-01,99,-99
2018-12-01,101,229811824
2018-12-01,102,49680748
2018-12-01,103,87003792
2018-12-01,104,1647959168
2018-12-01,105,88184464
2018-12-01,106,47685476
2018-12-01,107,122054136
2018-12-01,108,6447408
2018-12-01,109,81316
2018-12-01,110,113759384
2018-12-01,120,10260166
2018-12-01,131,27705328
2018-12-01,139,4791176
2018-12-01,141,554401
2018-12-01,142,29320
2018-12-01,143,160982
2018-12-01,151,50097424
2018-12-01,152,381613
2018-12-01,161,2339064
2018-12-01,162,3929006
2018-12-01,170,36372580
2018-12-01,181,2078877
2018-12-01,182,-99
2018-12-01,191,-99
2018-12-01,192,37658532
2018-12-01,201,108559032
2018-12-01,202,82544504
2018-12-01,210,78818200
2018-12-01,221,17347906
2018-12-01,222,28037984
2018-12-01,231,4145319
2018-12-01,239,8252936
2018-12-01,241,74382176
2018-12-01,242,88229568
2018-12-01,243,4631560
2018-12-01,251,4273683
2018-12-01,252,-99
2018-12-01,259,17666748
2018-12-01,261,-99
2018-12-01,262,1097346
2018-12-01,263,265208
2018-12-01,264,6391519
2018-12-01,265,3050884
2018-12-01,266,6321262
2018-12-01,267,-99
2018-12-01,271,3694869
2018-12-01,272,216014
2018-12-01,273,1955302
2018-12-01,274,345711
2018-12-01,275,1598904
2018-12-01,279,1925405
2018-12-01,281,25390800
2018-12-01,282,29621538
2018-12-01,291,699372096
2018-12-01,292,718950
2018-12-01,293,42570036
2018-12-01,301,-99
2018-12-01,302,-99
2018-12-01,303,2236224
2018-12-01,309,-99
2018-12-01,310,1061743
2018-12-01,321,-99
2018-12-01,322,-99
2018-12-01,323,85937
2018-12-01,324,-99
2018-12-01,329,9722815
2018-12-01,331,587233
2018-12-01,332,-99
2018-12-01,351,14344233
2018-12-01,352,-99
2018-12-01,381,-99
2018-12-01,382,-99
2018-12-01,410,267649
2018-12-01,421,1897360
2018-12-01,422,335937
2018-12-01,429,2183225
2018-12-01,433,-99
2018-12-01,439,-99
2018-12-01,451,234784
2018-12-01,452,164341
2018-12-01,453,1017953
2018-12-01,454,2627951
2018-12-01,461,67092236
2018-12-01,462,450206080
2018-12-01,463,52698136
2018-12-01,464,13827389
2018-12-01,465,11755201
2018-12-01,466,18429536
2018-12-01,469,8678821
2018-12-01,471,15849462
2018-12-01,472,448066
2018-12-01,473,-99
2018-12-01,474,1102418
2018-12-01,475,241120
2018-12-01,476,44782
2018-12-01,477,2119364
2018-12-01,479,-99
2018-12-01,492,1814706
2018-12-01,493,-99
2018-12-01,511,-99
2018-12-01,512,-99
2018-12-01,522,984426
2018-12-01,523,3007188
2018-12-01,524,46962220
2018-12-01,530,1246934
2018-12-01,551,-99
2018-12-01,561,-99
2018-12-01,581,2179021
2018-12-01,591,7320
2018-12-01,602,-99
2018-12-01,611,-99
2018-12-01,612,-99
2018-12-01,613,-99
2018-12-01,620,1254028
2018-12-01,641,-99
2018-12-01,649,-99
2018-12-01,681,-99
2018-12-01,702,4473987
2018-12-01,711,3531236
2018-12-01,721,284692
2018-12-01,731,-99
2018-12-01,749,884713
2018-12-01,750,-99
2018-12-01,771,-99
2018-12-01,773,31703
2018-12-01,801,-99
2018-12-01,821,-99
2018-12-01,822,-99
2018-12-01,823,-99
2018-12-01,829,2952783
2018-12-01,861,-99
2018-12-01,863,-99
2018-12-01,864,-99
2018-12-01,869,10427
2018-12-01,900,-99
2018-12-01,910,-99
2018-12-01,949,415326
2018-12-01,951,-99
2018-12-01,960,181264
2019-01-01,11,28245214
2019-01-01,12,13176972
2019-01-01,13,2360692
2019-01-01,14,8004017
2019-01-01,16,577356
2019-01-01,17,-99
2019-01-01,21,-99
2019-01-01,22,157457
2019-01-01,31,61560832
2019-01-01,61,128904144
2019-01-01,62,20425908
2019-01-01,72,200789328
2019-01-01,81,1644304
2019-01-01,89,50811288
2019-01-01,91,4046667
2019-01-01,99,83140
2019-01-01,101,190814976
2019-01-01,102,81349080
2019-01-01,103,41708608
2019-01-01,104,1702973952
2019-01-01,105,61974640
2019-01-01,106,60812184
2019-01-01,107,92213952
2019-01-01,108,5810075
2019-01-01,109,256523
2019-01-01,110,86928728
2019-01-01,120,6190108
2019-01-01,131,29026572
2019-01-01,139,4328335
2019-01-01,141,1127909
2019-01-01,142,-99
2019-01-01,143,-99
2019-01-01,151,44721404
2019-01-01,152,93671
2019-01-01,161,1687698
2019-01-01,162,3747590
2019-01-01,170,42444032
2019-01-01,181,1966700
2019-01-01,182,-99
2019-01-01,191,-99
2019-01-01,192,54364816
2019-01-01,201,100585112
2019-01-01,202,65936812
2019-01-01,210,70944512
2019-01-01,221,14564762
2019-01-01,222,27480784
2019-01-01,231,3750325
2019-01-01,239,9079500
2019-01-01,241,96712552
2019-01-01,242,43084240
2019-01-01,243,3762963
2019-01-01,251,1910131
2019-01-01,259,11426928
2019-01-01,261,95465
2019-01-01,262,557962
2019-01-01,263,29171
2019-01-01,264,13757699
2019-01-01,265,1645612
2019-01-01,266,2004822
2019-01-01,267,-99
2019-01-01,271,2355487
2019-01-01,272,414634
2019-01-01,273,2401546
2019-01-01,274,88101
2019-01-01,275,1001749
2019-01-01,279,1601010
2019-01-01,281,27804460
2019-01-01,282,15720991
2019-01-01,291,220359520
2019-01-01,292,118784
2019-01-01,293,29827704
2019-01-01,301,-99
2019-01-01,302,-99
2019-01-01,303,-99
2019-01-01,309,-99
2019-01-01,310,633829
2019-01-01,321,-99
2019-01-01,322,-99
2019-01-01,323,59354
2019-01-01,324,-99
2019-01-01,329,6190827
2019-01-01,331,1389652
2019-01-01,351,57729336
2019-01-01,352,-99
2019-01-01,381,-99
2019-01-01,382,-99
2019-01-01,410,-99
2019-01-01,421,-99
2019-01-01,422,376724
2019-01-01,431,-99
2019-01-01,432,-99
2019-01-01,439,-99
2019-01-01,451,385678
2019-01-01,452,286420
2019-01-01,453,1368507
2019-01-01,454,6520683
2019-01-01,461,55366052
2019-01-01,462,335240800
2019-01-01,463,65413032
2019-01-01,464,8919767
2019-01-01,465,6051935
2019-01-01,466,6907067
2019-01-01,469,9360986
2019-01-01,471,12190017
2019-01-01,472,358345
2019-01-01,473,-99
2019-01-01,474,-99
2019-01-01,475,18940
2019-01-01,476,32571
2019-01-01,477,1718619
2019-01-01,492,559550
2019-01-01,493,-99
2019-01-01,501,-99
2019-01-01,502,-99
2019-01-01,511,106729288
2019-01-01,512,-99
2019-01-01,522,1023690
2019-01-01,523,3137328
2019-01-01,524,48396
2019-01-01,530,1251342
2019-01-01,551,-99
2019-01-01,561,-99
2019-01-01,581,2346148
2019-01-01,591,-99
2019-01-01,602,-99
2019-01-01,612,-99
2019-01-01,619,-99
2019-01-01,620,437593
2019-01-01,631,-99
2019-01-01,641,-99
2019-01-01,649,-99
2019-01-01,681,-99
2019-01-01,702,598248
2019-01-01,711,1021908
2019-01-01,712,-99
2019-01-01,721,65365
2019-01-01,731,-99
2019-01-01,749,95699
2019-01-01,772,-99
2019-01-01,773,82393
2019-01-01,791,-99
2019-01-01,801,-99
2019-01-01,821,-99
2019-01-01,829,2719435
2019-01-01,853,-99
2019-01-01,863,-99
2019-01-01,864,-99
2019-01-01,869,-99
2019-01-01,900,-99
2019-01-01,910,-99
2019-01-01,920,-99
2019-01-01,931,-99
2019-01-01,949,325642
2019-01-01,952,-99
2019-01-01,960,217691
2019-02-01,11,26553488
2019-02-01,12,20996980
2019-02-01,13,5862538
2019-02-01,14,10701882
2019-02-01,16,265050
2019-02-01,17,-99
2019-02-01,21,-99
2019-02-01,22,208128
2019-02-01,24,-99
2019-02-01,31,96161360
2019-02-01,61,267849808
2019-02-01,62,15303730
2019-02-01,72,123439480
2019-02-01,81,2371016
2019-02-01,89,36070724
2019-02-01,91,6595467
2019-02-01,99,-99
2019-02-01,101,191932848
2019-02-01,102,59640240
2019-02-01,103,50497172
2019-02-01,104,1327673856
2019-02-01,105,55487088
2019-02-01,106,43216240
2019-02-01,107,87063888
2019-02-01,108,7233214
2019-02-01,109,-99
2019-02-01,110,99251568
2019-02-01,120,8039986
2019-02-01,131,17869404
2019-02-01,139,4470946
2019-02-01,141,1113901
2019-02-01,142,-99
2019-02-01,143,-99
2019-02-01,151,52248828
2019-02-01,152,162076
2019-02-01,161,1954201
2019-02-01,162,4751481
2019-02-01,170,37839224
2019-02-01,181,1331401
2019-02-01,182,-99
2019-02-01,191,-99
2019-02-01,192,19304772
2019-02-01,201,113449832
2019-02-01,202,74480744
2019-02-01,203,-99
2019-02-01,210,70531152
2019-02-01,221,18938110
2019-02-01,222,28653644
2019-02-01,231,5339504
2019-02-01,239,9762304
2019-02-01,241,53828872
2019-02-01,242,41266368
2019-02-01,243,4727521
2019-02-01,251,1085858
2019-02-01,252,-99
2019-02-01,259,14082791
2019-02-01,261,39382
2019-02-01,262,523267
2019-02-01,264,10146943
2019-02-01,265,989335
2019-02-01,266,3100262
2019-02-01,267,-99
2019-02-01,271,2732828
2019-02-01,272,843972
2019-02-01,273,2870919
2019-02-01,274,148699
2019-02-01,275,1092507
2019-02-01,279,1837607
2019-02-01,281,26564270
2019-02-01,282,15497332
2019-02-01,291,516042176
2019-02-01,292,441371
2019-02-01,293,36674128
2019-02-01,301,-99
2019-02-01,302,-99
2019-02-01,303,42332
2019-02-01,309,202032
2019-02-01,310,627777
2019-02-01,321,-99
2019-02-01,322,-99
2019-02-01,323,42185
2019-02-01,324,-99
2019-02-01,329,7812348
2019-02-01,331,368507
2019-02-01,332,-99
