fecha,clae3,empresas
2007-07-01,949,8
2007-07-01,960,15
2007-07-01,999,31
2007-08-01,11,78
2007-08-01,12,104
2007-08-01,13,25
2007-08-01,14,41
2007-08-01,16,8
2007-08-01,17,3
2007-08-01,21,4
2007-08-01,22,12
2007-08-01,24,-99
2007-08-01,31,66
2007-08-01,32,-99
2007-08-01,51,-99
2007-08-01,61,15
2007-08-01,62,3
2007-08-01,72,6
2007-08-01,81,21
2007-08-01,89,19
2007-08-01,91,28
2007-08-01,99,-99
2007-08-01,101,104
2007-08-01,102,66
2007-08-01,103,107
2007-08-01,104,41
2007-08-01,105,32
2007-08-01,106,62
2007-08-01,107,179
2007-08-01,108,17
2007-08-01,109,5
2007-08-01,110,159
2007-08-01,120,8
2007-08-01,131,72
2007-08-01,139,89
2007-08-01,141,98
2007-08-01,142,7
2007-08-01,143,20
2007-08-01,151,75
2007-08-01,152,60
2007-08-01,161,39
2007-08-01,162,37
2007-08-01,170,91
2007-08-01,181,48
2007-08-01,182,-99
2007-08-01,191,3
2007-08-01,192,18
2007-08-01,201,80
2007-08-01,202,269
2007-08-01,203,-99
2007-08-01,210,130
2007-08-01,221,55
2007-08-01,222,314
2007-08-01,231,27
2007-08-01,239,96
2007-08-01,241,48
2007-08-01,242,11
2007-08-01,243,34
2007-08-01,251,21
2007-08-01,252,4
2007-08-01,259,253
2007-08-01,261,6
2007-08-01,262,11
2007-08-01,263,8
2007-08-01,264,11
2007-08-01,265,38
2007-08-01,266,47
2007-08-01,267,4
2007-08-01,268,-99
2007-08-01,271,36
2007-08-01,272,7
2007-08-01,273,18
2007-08-01,274,15
2007-08-01,275,53
2007-08-01,279,50
2007-08-01,281,109
2007-08-01,282,254
2007-08-01,291,11
2007-08-01,292,14
2007-08-01,293,215
2007-08-01,301,9
2007-08-01,302,3
2007-08-01,303,-99
2007-08-01,309,-99
2007-08-01,310,56
2007-08-01,321,5
2007-08-01,322,7
2007-08-01,323,10
2007-08-01,324,7
2007-08-01,329,64
2007-08-01,331,16
2007-08-01,332,-99
2007-08-01,351,4
2007-08-01,382,6
2007-08-01,410,10
2007-08-01,421,3
2007-08-01,422,6
2007-08-01,429,5
2007-08-01,432,9
2007-08-01,433,-99
2007-08-01,439,6
2007-08-01,451,5
2007-08-01,452,6
2007-08-01,453,34
2007-08-01,454,4
2007-08-01,461,51
2007-08-01,462,70
2007-08-01,463,166
2007-08-01,464,217
2007-08-01,465,143
2007-08-01,466,91
2007-08-01,469,121
2007-08-01,471,8
2007-08-01,472,4
2007-08-01,473,-99
2007-08-01,474,-99
2007-08-01,475,23
2007-08-01,476,16
2007-08-01,477,84
2007-08-01,479,4
2007-08-01,492,19
2007-08-01,493,-99
2007-08-01,501,3
2007-08-01,502,-99
2007-08-01,511,6
2007-08-01,512,-99
2007-08-01,522,17
2007-08-01,523,60
2007-08-01,524,7
2007-08-01,530,-99
2007-08-01,561,6
2007-08-01,562,-99
2007-08-01,581,94
2007-08-01,591,21
2007-08-01,592,-99
2007-08-01,602,7
2007-08-01,611,-99
2007-08-01,612,-99
2007-08-01,613,-99
2007-08-01,614,-99
2007-08-01,619,4
2007-08-01,620,26
2007-08-01,641,-99
2007-08-01,649,5
2007-08-01,661,-99
2007-08-01,681,45
2007-08-01,682,-99
2007-08-01,692,-99
2007-08-01,702,39
2007-08-01,711,19
2007-08-01,712,-99
2007-08-01,721,4
2007-08-01,731,6
2007-08-01,741,-99
2007-08-01,749,-99
2007-08-01,750,3
2007-08-01,771,-99
2007-08-01,773,9
2007-08-01,774,-99
2007-08-01,791,-99
2007-08-01,812,-99
2007-08-01,813,-99
2007-08-01,821,-99
2007-08-01,822,-99
2007-08-01,823,-99
2007-08-01,829,38
2007-08-01,851,-99
2007-08-01,853,-99
2007-08-01,854,3
2007-08-01,855,-99
2007-08-01,862,-99
2007-08-01,863,-99
2007-08-01,869,3
2007-08-01,900,-99
2007-08-01,910,-99
2007-08-01,920,-99
2007-08-01,939,-99
2007-08-01,941,-99
2007-08-01,949,9
2007-08-01,952,-99
2007-08-01,960,17
2007-08-01,999,30
2007-09-01,11,76
2007-09-01,12,95
2007-09-01,13,22
2007-09-01,14,37
2007-09-01,16,9
2007-09-01,17,-99
2007-09-01,21,4
2007-09-01,22,13
2007-09-01,31,52
2007-09-01,32,-99
2007-09-01,51,-99
2007-09-01,61,12
2007-09-01,62,3
2007-09-01,72,5
2007-09-01,81,24
2007-09-01,89,19
2007-09-01,91,22
2007-09-01,99,-99
2007-09-01,101,107
2007-09-01,102,67
2007-09-01,103,105
2007-09-01,104,40
2007-09-01,105,30
2007-09-01,106,60
2007-09-01,107,181
2007-09-01,108,16
2007-09-01,109,6
2007-09-01,110,174
2007-09-01,120,13
2007-09-01,131,76
2007-09-01,139,81
2007-09-01,141,104
2007-09-01,142,6
2007-09-01,143,17
2007-09-01,151,84
2007-09-01,152,54
2007-09-01,161,40
2007-09-01,162,41
2007-09-01,170,92
2007-09-01,181,54
2007-09-01,182,-99
2007-09-01,191,-99
2007-09-01,192,15
2007-09-01,201,80
2007-09-01,202,279
2007-09-01,203,-99
2007-09-01,210,135
2007-09-01,221,57
2007-09-01,222,306
2007-09-01,231,28
2007-09-01,239,90
2007-09-01,241,48
2007-09-01,242,10
2007-09-01,243,34
2007-09-01,251,30
2007-09-01,252,5
2007-09-01,259,266
2007-09-01,261,5
2007-09-01,262,7
2007-09-01,263,10
2007-09-01,264,12
2007-09-01,265,38
2007-09-01,266,47
2007-09-01,267,6
2007-09-01,271,42
2007-09-01,272,8
2007-09-01,273,19
2007-09-01,274,17
2007-09-01,275,52
2007-09-01,279,47
2007-09-01,281,120
2007-09-01,282,292
2007-09-01,291,11
2007-09-01,292,11
2007-09-01,293,226
2007-09-01,301,10
2007-09-01,302,-99
2007-09-01,303,3
2007-09-01,309,7
2007-09-01,310,56
2007-09-01,321,5
2007-09-01,322,6
2007-09-01,323,8
2007-09-01,324,7
2007-09-01,329,55
2007-09-01,331,17
2007-09-01,332,-99
2007-09-01,351,6
2007-09-01,352,-99
2007-09-01,381,3
2007-09-01,382,5
2007-09-01,410,13
2007-09-01,421,3
2007-09-01,422,7
2007-09-01,429,4
2007-09-01,432,8
2007-09-01,439,5
2007-09-01,451,8
2007-09-01,452,3
2007-09-01,453,45
2007-09-01,454,-99
2007-09-01,461,61
2007-09-01,462,71
2007-09-01,463,159
2007-09-01,464,210
2007-09-01,465,156
2007-09-01,466,97
2007-09-01,469,122
2007-09-01,471,10
2007-09-01,472,5
2007-09-01,473,3
2007-09-01,474,4
2007-09-01,475,17
2007-09-01,476,16
2007-09-01,477,79
2007-09-01,479,4
2007-09-01,492,20
2007-09-01,493,-99
2007-09-01,501,3
2007-09-01,511,-99
2007-09-01,512,-99
2007-09-01,522,15
2007-09-01,523,55
2007-09-01,524,6
2007-09-01,530,-99
2007-09-01,551,-99
2007-09-01,561,8
2007-09-01,581,79
2007-09-01,591,20
2007-09-01,592,-99
2007-09-01,602,10
2007-09-01,612,-99
2007-09-01,614,-99
2007-09-01,619,4
2007-09-01,620,28
2007-09-01,649,4
2007-09-01,681,45
2007-09-01,682,3
2007-09-01,691,-99
2007-09-01,692,-99
2007-09-01,702,54
2007-09-01,711,29
2007-09-01,712,-99
2007-09-01,721,7
2007-09-01,731,6
2007-09-01,732,-99
2007-09-01,741,-99
2007-09-01,749,-99
2007-09-01,750,-99
2007-09-01,771,-99
2007-09-01,773,11
2007-09-01,774,-99
2007-09-01,791,-99
2007-09-01,812,-99
2007-09-01,813,-99
2007-09-01,821,-99
2007-09-01,822,-99
2007-09-01,823,-99
2007-09-01,829,38
2007-09-01,851,-99
2007-09-01,852,-99
2007-09-01,853,-99
2007-09-01,854,-99
2007-09-01,863,-99
2007-09-01,869,-99
2007-09-01,900,4
2007-09-01,920,-99
2007-09-01,939,3
2007-09-01,949,10
2007-09-01,951,-99
2007-09-01,952,-99
2007-09-01,960,15
2007-09-01,999,35
2007-10-01,11,76
2007-10-01,12,107
2007-10-01,13,23
2007-10-01,14,42
2007-10-01,16,9
2007-10-01,17,3
2007-10-01,21,3
2007-10-01,22,12
2007-10-01,24,-99
2007-10-01,31,47
2007-10-01,32,-99
2007-10-01,51,-99
2007-10-01,61,10
2007-10-01,62,3
2007-10-01,72,6
2007-10-01,81,21
2007-10-01,89,18
2007-10-01,91,22
2007-10-01,99,4
2007-10-01,101,105
2007-10-01,102,57
2007-10-01,103,111
2007-10-01,104,43
2007-10-01,105,33
2007-10-01,106,64
2007-10-01,107,183
2007-10-01,108,19
2007-10-01,109,4
2007-10-01,110,167
2007-10-01,120,11
2007-10-01,131,73
2007-10-01,139,89
2007-10-01,141,100
2007-10-01,142,6
2007-10-01,143,17
2007-10-01,151,79
2007-10-01,152,63
2007-10-01,161,35
2007-10-01,162,38
2007-10-01,170,93
2007-10-01,181,47
2007-10-01,182,-99
2007-10-01,191,-99
2007-10-01,192,20
2007-10-01,201,72
2007-10-01,202,272
2007-10-01,203,3
2007-10-01,210,143
2007-10-01,221,56
2007-10-01,222,306
2007-10-01,231,27
2007-10-01,239,90
2007-10-01,241,54
2007-10-01,242,9
2007-10-01,243,30
2007-10-01,251,27
2007-10-01,252,5
2007-10-01,259,286
2007-10-01,261,4
2007-10-01,262,8
2007-10-01,263,11
2007-10-01,264,10
2007-10-01,265,38
2007-10-01,266,46
2007-10-01,267,5
2007-10-01,271,40
2007-10-01,272,6
2007-10-01,273,22
2007-10-01,274,18
2007-10-01,275,39
2007-10-01,279,54
2007-10-01,281,123
2007-10-01,282,281
2007-10-01,291,11
2007-10-01,292,12
2007-10-01,293,228
2007-10-01,301,5
2007-10-01,302,3
2007-10-01,303,-99
2007-10-01,309,6
2007-10-01,310,58
2007-10-01,321,7
2007-10-01,322,6
2007-10-01,323,11
2007-10-01,324,7
2007-10-01,329,53
2007-10-01,331,8
2007-10-01,332,3
2007-10-01,351,5
2007-10-01,381,-99
2007-10-01,382,6
2007-10-01,410,10
2007-10-01,421,4
2007-10-01,422,6
2007-10-01,429,7
2007-10-01,431,-99
2007-10-01,432,9
2007-10-01,433,3
2007-10-01,439,4
2007-10-01,451,6
2007-10-01,452,3
2007-10-01,453,46
2007-10-01,454,4
2007-10-01,461,61
2007-10-01,462,79
2007-10-01,463,165
2007-10-01,464,227
2007-10-01,465,150
2007-10-01,466,95
2007-10-01,469,121
2007-10-01,471,8
2007-10-01,472,7
2007-10-01,473,-99
2007-10-01,474,3
2007-10-01,475,21
2007-10-01,476,14
2007-10-01,477,92
2007-10-01,478,-99
2007-10-01,479,3
2007-10-01,492,20
2007-10-01,493,-99
2007-10-01,501,3
2007-10-01,502,-99
2007-10-01,511,7
2007-10-01,512,-99
2007-10-01,522,15
2007-10-01,523,67
2007-10-01,524,8
2007-10-01,561,8
2007-10-01,562,-99
2007-10-01,581,82
2007-10-01,591,23
2007-10-01,592,-99
2007-10-01,602,7
2007-10-01,612,-99
2007-10-01,619,7
2007-10-01,620,25
2007-10-01,649,-99
2007-10-01,662,-99
2007-10-01,681,50
2007-10-01,682,3
2007-10-01,691,-99
2007-10-01,692,4
2007-10-01,702,43
2007-10-01,711,26
2007-10-01,712,-99
2007-10-01,721,5
2007-10-01,731,5
2007-10-01,741,3
2007-10-01,749,-99
2007-10-01,750,-99
2007-10-01,771,-99
2007-10-01,773,11
2007-10-01,774,-99
2007-10-01,791,-99
2007-10-01,821,3
2007-10-01,822,4
2007-10-01,823,-99
2007-10-01,829,40
2007-10-01,851,-99
2007-10-01,853,-99
2007-10-01,854,-99
2007-10-01,863,-99
2007-10-01,864,-99
2007-10-01,869,-99
2007-10-01,900,5
2007-10-01,910,-99
2007-10-01,920,-99
2007-10-01,939,-99
2007-10-01,941,3
2007-10-01,949,10
2007-10-01,952,-99
2007-10-01,960,18
2007-10-01,999,34
2007-11-01,11,89
2007-11-01,12,115
2007-11-01,13,15
2007-11-01,14,47
2007-11-01,16,13
2007-11-01,17,-99
2007-11-01,21,-99
2007-11-01,22,13
2007-11-01,24,-99
2007-11-01,31,45
2007-11-01,32,-99
2007-11-01,51,-99
2007-11-01,61,13
2007-11-01,62,3
2007-11-01,72,5
2007-11-01,81,18
2007-11-01,89,21
2007-11-01,91,26
2007-11-01,99,4
2007-11-01,101,106
2007-11-01,102,68
2007-11-01,103,106
2007-11-01,104,44
2007-11-01,105,30
2007-11-01,106,63
2007-11-01,107,185
2007-11-01,108,20
2007-11-01,109,7
2007-11-01,110,168
2007-11-01,120,10
2007-11-01,131,72
2007-11-01,139,96
2007-11-01,141,130
2007-11-01,142,4
2007-11-01,143,18
2007-11-01,151,84
2007-11-01,152,62
2007-11-01,161,40
2007-11-01,162,40
2007-11-01,170,93
2007-11-01,181,52
2007-11-01,182,-99
2007-11-01,191,-99
2007-11-01,192,14
2007-11-01,201,70
2007-11-01,202,275
2007-11-01,203,3
2007-11-01,210,143
2007-11-01,221,61
2007-11-01,222,311
2007-11-01,231,30
2007-11-01,239,89
2007-11-01,241,49
2007-11-01,242,16
2007-11-01,243,32
2007-11-01,251,31
2007-11-01,252,4
2007-11-01,259,277
2007-11-01,261,4
2007-11-01,262,8
2007-11-01,263,12
2007-11-01,264,9
2007-11-01,265,45
2007-11-01,266,44
2007-11-01,267,4
2007-11-01,268,-99
2007-11-01,271,37
2007-11-01,272,5
2007-11-01,273,24
2007-11-01,274,18
2007-11-01,275,47
2007-11-01,279,56
2007-11-01,281,121
2007-11-01,282,275
2007-11-01,291,11
2007-11-01,292,15
2007-11-01,293,223
2007-11-01,301,9
2007-11-01,302,3
2007-11-01,303,5
2007-11-01,309,4
2007-11-01,310,57
2007-11-01,321,6
2007-11-01,322,6
2007-11-01,323,8
2007-11-01,324,11
2007-11-01,329,62
2007-11-01,331,17
2007-11-01,332,3
2007-11-01,351,6
2007-11-01,381,-99
2007-11-01,382,7
2007-11-01,410,11
2007-11-01,421,-99
2007-11-01,422,8
2007-11-01,429,6
2007-11-01,431,-99
2007-11-01,432,11
2007-11-01,433,-99
2007-11-01,439,3
2007-11-01,451,4
2007-11-01,452,5
2007-11-01,453,44
2007-11-01,454,-99
2007-11-01,461,61
2007-11-01,462,75
2007-11-01,463,186
2007-11-01,464,230
2007-11-01,465,154
2007-11-01,466,104
2007-11-01,469,115
2007-11-01,471,9
2007-11-01,472,5
2007-11-01,473,-99
2007-11-01,474,-99
2007-11-01,475,18
2007-11-01,476,14
2007-11-01,477,107
2007-11-01,479,-99
2007-11-01,492,22
2007-11-01,493,-99
2007-11-01,501,4
2007-11-01,502,-99
2007-11-01,511,5
2007-11-01,512,-99
2007-11-01,521,-99
2007-11-01,522,14
2007-11-01,523,68
2007-11-01,524,10
2007-11-01,551,-99
2007-11-01,561,7
2007-11-01,581,87
2007-11-01,591,18
2007-11-01,592,-99
2007-11-01,602,9
2007-11-01,612,-99
2007-11-01,613,-99
2007-11-01,614,-99
2007-11-01,619,4
2007-11-01,620,30
2007-11-01,649,4
2007-11-01,681,55
2007-11-01,682,-99
2007-11-01,691,-99
2007-11-01,692,-99
2007-11-01,702,46
2007-11-01,711,26
2007-11-01,712,-99
2007-11-01,721,7
2007-11-01,731,7
2007-11-01,741,-99
2007-11-01,742,-99
2007-11-01,749,6
2007-11-01,750,-99
2007-11-01,771,-99
2007-11-01,772,-99
2007-11-01,773,12
2007-11-01,774,-99
2007-11-01,791,3
2007-11-01,801,-99
2007-11-01,821,-99
2007-11-01,822,5
2007-11-01,823,-99
2007-11-01,829,42
2007-11-01,851,-99
2007-11-01,854,3
2007-11-01,862,-99
2007-11-01,863,-99
2007-11-01,864,-99
2007-11-01,869,-99
2007-11-01,900,-99
2007-11-01,920,-99
2007-11-01,939,4
2007-11-01,949,10
2007-11-01,951,-99
2007-11-01,952,-99
2007-11-01,960,17
2007-11-01,999,34
2007-12-01,11,83
2007-12-01,12,130
2007-12-01,13,12
2007-12-01,14,51
2007-12-01,16,12
2007-12-01,17,-99
2007-12-01,21,3
2007-12-01,22,14
2007-12-01,31,40
2007-12-01,32,-99
2007-12-01,51,-99
2007-12-01,61,12
2007-12-01,62,3
2007-12-01,72,6
2007-12-01,81,19
2007-12-01,89,16
2007-12-01,91,27
2007-12-01,99,5
2007-12-01,101,104
2007-12-01,102,67
2007-12-01,103,99
2007-12-01,104,44
2007-12-01,105,36
2007-12-01,106,59
2007-12-01,107,171
2007-12-01,108,20
2007-12-01,109,5
2007-12-01,110,162
2007-12-01,120,12
2007-12-01,131,70
2007-12-01,139,95
2007-12-01,141,121
2007-12-01,142,6
2007-12-01,143,15
2007-12-01,151,89
2007-12-01,152,48
2007-12-01,161,40
2007-12-01,162,36
2007-12-01,170,88
2007-12-01,181,50
2007-12-01,182,-99
2007-12-01,191,-99
2007-12-01,192,11
2007-12-01,201,79
2007-12-01,202,258
2007-12-01,203,3
2007-12-01,204,-99
2007-12-01,210,128
2007-12-01,221,53
2007-12-01,222,303
2007-12-01,231,27
2007-12-01,239,94
2007-12-01,241,50
2007-12-01,242,9
2007-12-01,243,31
2007-12-01,251,31
2007-12-01,252,5
2007-12-01,259,301
2007-12-01,261,4
2007-12-01,262,9
2007-12-01,263,11
2007-12-01,264,14
2007-12-01,265,45
2007-12-01,266,49
2007-12-01,267,5
2007-12-01,268,-99
2007-12-01,271,36
2007-12-01,272,7
2007-12-01,273,21
2007-12-01,274,25
2007-12-01,275,51
2007-12-01,279,61
2007-12-01,281,120
2007-12-01,282,275
2007-12-01,291,12
2007-12-01,292,14
2007-12-01,293,231
2007-12-01,301,10
2007-12-01,302,3
2007-12-01,309,5
2007-12-01,310,53
2007-12-01,321,6
2007-12-01,322,5
2007-12-01,323,11
2007-12-01,324,4
2007-12-01,329,58
2007-12-01,331,14
2007-12-01,351,4
2007-12-01,370,-99
2007-12-01,381,-99
2007-12-01,382,7
2007-12-01,410,14
2007-12-01,421,-99
2007-12-01,422,6
2007-12-01,429,8
2007-12-01,432,12
2007-12-01,439,7
2007-12-01,451,5
2007-12-01,452,5
2007-12-01,453,46
2007-12-01,454,4
2007-12-01,461,63
2007-12-01,462,72
2007-12-01,463,185
2007-12-01,464,225
2007-12-01,465,166
2007-12-01,466,87
2007-12-01,469,119
2007-12-01,471,10
2007-12-01,472,7
2007-12-01,473,-99
2007-12-01,474,-99
2007-12-01,475,21
2007-12-01,476,12
2007-12-01,477,93
2007-12-01,478,-99
2007-12-01,479,-99
2007-12-01,492,17
2007-12-01,493,-99
2007-12-01,501,5
2007-12-01,511,3
2007-12-01,512,-99
2007-12-01,521,-99
2007-12-01,522,13
2007-12-01,523,80
2007-12-01,524,5
2007-12-01,530,-99
2007-12-01,551,-99
2007-12-01,561,5
2007-12-01,562,-99
2007-12-01,581,73
2007-12-01,591,16
2007-12-01,592,-99
2007-12-01,602,11
2007-12-01,612,-99
2007-12-01,613,-99
2007-12-01,614,-99
2007-12-01,619,3
2007-12-01,620,28
2007-12-01,649,-99
2007-12-01,681,45
2007-12-01,682,4
2007-12-01,691,-99
2007-12-01,692,-99
2007-12-01,702,49
2007-12-01,711,26
2007-12-01,712,-99
2007-12-01,721,4
2007-12-01,731,3
2007-12-01,741,-99
2007-12-01,749,4
2007-12-01,773,9
2007-12-01,774,-99
2007-12-01,791,-99
2007-12-01,812,-99
2007-12-01,821,-99
2007-12-01,822,5
2007-12-01,823,-99
2007-12-01,829,40
2007-12-01,854,-99
2007-12-01,861,-99
2007-12-01,862,-99
2007-12-01,863,-99
2007-12-01,869,-99
2007-12-01,900,3
2007-12-01,910,-99
2007-12-01,920,-99
2007-12-01,939,4
2007-12-01,941,-99
2007-12-01,949,10
2007-12-01,951,-99
2007-12-01,960,17
2007-12-01,999,42
2008-01-01,11,82
2008-01-01,12,116
2008-01-01,13,9
2008-01-01,14,41
2008-01-01,16,7
2008-01-01,21,3
2008-01-01,22,11
2008-01-01,24,-99
2008-01-01,31,37
2008-01-01,32,-99
2008-01-01,51,-99
2008-01-01,61,13
2008-01-01,62,3
2008-01-01,72,4
2008-01-01,81,21
2008-01-01,89,18
2008-01-01,91,25
2008-01-01,99,-99
2008-01-01,101,107
2008-01-01,102,64
2008-01-01,103,99
2008-01-01,104,37
2008-01-01,105,35
2008-01-01,106,49
2008-01-01,107,171
2008-01-01,108,18
2008-01-01,109,5
2008-01-01,110,150
2008-01-01,120,9
2008-01-01,131,62
2008-01-01,139,92
2008-01-01,141,71
2008-01-01,142,7
2008-01-01,143,13
2008-01-01,151,69
2008-01-01,152,38
2008-01-01,161,28
2008-01-01,162,25
2008-01-01,170,89
2008-01-01,181,41
2008-01-01,182,-99
2008-01-01,191,4
2008-01-01,192,10
2008-01-01,201,77
2008-01-01,202,254
2008-01-01,203,3
2008-01-01,210,131
2008-01-01,221,55
2008-01-01,222,282
2008-01-01,231,27
2008-01-01,239,81
2008-01-01,241,39
2008-01-01,242,11
2008-01-01,243,24
2008-01-01,251,23
2008-01-01,252,4
2008-01-01,259,256
2008-01-01,261,3
2008-01-01,262,8
2008-01-01,263,12
2008-01-01,264,11
2008-01-01,265,45
2008-01-01,266,41
2008-01-01,267,4
2008-01-01,271,32
2008-01-01,272,3
2008-01-01,273,19
2008-01-01,274,15
2008-01-01,275,52
2008-01-01,279,51
2008-01-01,281,111
2008-01-01,282,244
2008-01-01,291,12
2008-01-01,292,17
2008-01-01,293,216
2008-01-01,301,6
2008-01-01,302,-99
2008-01-01,303,3
2008-01-01,309,5
2008-01-01,310,42
2008-01-01,321,5
2008-01-01,322,6
2008-01-01,323,7
2008-01-01,324,7
2008-01-01,329,53
2008-01-01,331,18
2008-01-01,332,-99
2008-01-01,351,4
2008-01-01,381,-99
2008-01-01,382,4
2008-01-01,410,8
2008-01-01,421,3
2008-01-01,422,9
2008-01-01,429,3
2008-01-01,431,-99
2008-01-01,432,14
2008-01-01,433,-99
2008-01-01,439,-99
2008-01-01,451,6
2008-01-01,452,3
2008-01-01,453,40
2008-01-01,454,5
2008-01-01,461,58
2008-01-01,462,78
2008-01-01,463,172
2008-01-01,464,191
2008-01-01,465,138
2008-01-01,466,81
2008-01-01,469,111
2008-01-01,471,7
2008-01-01,472,10
2008-01-01,473,-99
2008-01-01,474,4
2008-01-01,475,14
2008-01-01,476,16
2008-01-01,477,84
2008-01-01,479,-99
2008-01-01,492,13
2008-01-01,493,-99
2008-01-01,501,-99
2008-01-01,502,-99
2008-01-01,511,3
2008-01-01,512,3
2008-01-01,522,14
2008-01-01,523,54
2008-01-01,524,7
2008-01-01,530,-99
2008-01-01,551,-99
2008-01-01,561,5
2008-01-01,581,77
2008-01-01,591,16
2008-01-01,592,3
2008-01-01,602,7
2008-01-01,612,-99
2008-01-01,613,-99
2008-01-01,614,-99
2008-01-01,619,-99
2008-01-01,620,25
2008-01-01,641,-99
2008-01-01,649,5
2008-01-01,681,47
2008-01-01,682,-99
2008-01-01,691,-99
2008-01-01,692,-99
2008-01-01,702,40
2008-01-01,711,23
2008-01-01,712,-99
2008-01-01,721,5
2008-01-01,731,3
2008-01-01,732,-99
2008-01-01,741,-99
2008-01-01,749,4
2008-01-01,750,-99
2008-01-01,772,-99
2008-01-01,773,10
2008-01-01,774,-99
2008-01-01,813,-99
2008-01-01,821,3
2008-01-01,822,-99
2008-01-01,823,-99
2008-01-01,829,29
2008-01-01,851,-99
2008-01-01,854,-99
2008-01-01,862,-99
2008-01-01,863,-99
2008-01-01,869,-99
2008-01-01,900,4
2008-01-01,910,-99
2008-01-01,939,3
2008-01-01,941,-99
2008-01-01,949,10
2008-01-01,951,-99
2008-01-01,952,-99
2008-01-01,960,16
2008-01-01,999,44
2008-02-01,11,87
2008-02-01,12,119
2008-02-01,13,21
2008-02-01,14,38
2008-02-01,16,7
2008-02-01,17,-99
2008-02-01,21,-99
2008-02-01,22,10
2008-02-01,31,39
2008-02-01,51,-99
2008-02-01,61,9
2008-02-01,62,3
2008-02-01,72,7
2008-02-01,81,22
2008-02-01,89,16
2008-02-01,91,21
2008-02-01,99,4
2008-02-01,101,112
2008-02-01,102,68
2008-02-01,103,91
2008-02-01,104,37
2008-02-01,105,32
2008-02-01,106,58
2008-02-01,107,179
2008-02-01,108,18
2008-02-01,109,4
2008-02-01,110,144
2008-02-01,120,12
2008-02-01,131,60
2008-02-01,139,85
2008-02-01,141,91
2008-02-01,142,4
2008-02-01,143,14
2008-02-01,151,74
2008-02-01,152,50
2008-02-01,161,31
2008-02-01,162,31
2008-02-01,170,82
2008-02-01,181,40
2008-02-01,182,-99
2008-02-01,191,3
2008-02-01,192,10
2008-02-01,201,70
2008-02-01,202,238
2008-02-01,203,-99
2008-02-01,210,132
2008-02-01,221,61
2008-02-01,222,280
2008-02-01,231,22
2008-02-01,239,85
2008-02-01,241,40
2008-02-01,242,10
2008-02-01,243,26
2008-02-01,251,27
2008-02-01,252,3
2008-02-01,259,268
2008-02-01,261,4
2008-02-01,262,10
2008-02-01,263,9
2008-02-01,264,9
2008-02-01,265,45
2008-02-01,266,49
2008-02-01,267,-99
2008-02-01,271,36
2008-02-01,272,6
2008-02-01,273,23
2008-02-01,274,18
2008-02-01,275,50
2008-02-01,279,53
2008-02-01,281,111
2008-02-01,282,255
2008-02-01,291,11
2008-02-01,292,15
2008-02-01,293,215
2008-02-01,301,7
2008-02-01,302,3
2008-02-01,303,-99
2008-02-01,309,3
2008-02-01,310,50
2008-02-01,321,5
2008-02-01,322,4
2008-02-01,323,6
2008-02-01,324,5
2008-02-01,329,53
2008-02-01,331,14
2008-02-01,332,4
2008-02-01,351,4
2008-02-01,381,-99
2008-02-01,382,5
2008-02-01,410,10
2008-02-01,421,-99
2008-02-01,422,5
